type,db,y,yp,ypl,file
electrode,mp,1,0.99964416,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Cu(PO3)4_mp-672959_computed.cif
electrode,mp-avail-in-cod,1,0.99999654,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Cu(PO3)4_mp-761911_computed.cif
electrode,mp,1,0.9999411,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3CuP2O7_mp-781753_computed.cif
electrode,mp,1,0.61806273,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Fe3Co5O16_mp-781613_computed.cif
electrode,mp,1,0.9998061,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCuPO4_mp-26513_computed.cif
electrode,mp-avail-in-cod,1,0.9283509,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2CuPO4_mp-27063_computed.cif
electrode,mp,1,0.99906844,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Cu(PO4)2_mp-26248_computed.cif
electrode,mp,1,0.99263245,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5Cu6(P2O7)4_mp-772084_computed.cif
electrode,mp,1,0.9980849,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCu4(PO4)3_mp-673145_computed.cif
electrode,mp,1,0.9694453,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiFeCoO4_mp-761710_computed.cif
electrode,mp-avail-in-cod,1,0.99471515,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Co3(P2O7)2_mp-540469_computed.cif
electrode,mp,1,0.9984211,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCo6P7O24_mp-31557_computed.cif
electrode,mp-avail-in-cod,1,0.9998148,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Co(PO3)4_mp-705277_computed.cif
electrode,mp-avail-in-cod,1,0.99997413,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Co(PO3)4_mp-31560_computed.cif
electrode,mp-avail-in-cod,1,0.98009276,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCuPO4_mp-504264_computed.cif
electrode,mp-avail-in-cod,1,0.99406755,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCuPO4_mp-26467_computed.cif
electrode,mp,1,0.98678476,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCuPO4_mp-25449_computed.cif
electrode,mp,1,0.8326752,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Fe5(CoO6)2_mp-775227_computed.cif
electrode,mp,1,0.96718675,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li6Fe9CoO20_mp-765392_computed.cif
electrode,mp,1,0.9993407,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2CoP2O7_mp-697726_computed.cif
electrode,mp,1,0.99903464,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li14Co9(P2O7)8_mp-504263_computed.cif
electrode,mp-avail-in-cod,1,0.9991524,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li6Co5(P2O7)4_mp-705429_computed.cif
electrode,mp,1,0.9709834,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2MnCo3O8_mp-761940_computed.cif
electrode,mp-avail-in-cod,1,0.99182093,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Co3(P2O7)2_mp-705336_computed.cif
electrode,mp,1,0.9999355,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCoP2O7_mp-780586_computed.cif
electrode,mp,1,0.9814414,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li11Co12(PO4)12_mp-775324_computed.cif
electrode,mp,1,0.9997781,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li9Sb3P8O29_mp-776589_computed.cif
electrode,mp-avail-in-cod,1,0.9999995,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSb(PO3)4_mp-504340_computed.cif
electrode,mp-avail-in-cod,1,0.9999968,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSb(PO3)4_mp-759251_computed.cif
electrode,mp,1,0.3782232,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiFe(CoO3)2_mp-763429_computed.cif
electrode,mp,1,0.9982889,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2FeCo3O8_mp-761944_computed.cif
electrode,mp-avail-in-cod,1,0.99996185,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSbP2O7_mp-849265_computed.cif
electrode,mp-avail-in-cod,1,0.9998807,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSbP2O7_mp-684106_computed.cif
electrode,mp-avail-in-cod,1,0.9999895,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSbP2O7_mp-673073_computed.cif
electrode,mp,1,0.99840444,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSbPO5_mp-775867_computed.cif
electrode,mp,1,0.5283628,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4MnCo5O12_mp-1177382_computed.cif
electrode,mp,1,0.8188057,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2FeCo3O8_mp-775721_computed.cif
electrode,mp,1,0.9840506,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn3SbO8_mp-763186_computed.cif
electrode,mp,1,0.99999475,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn3SbO8_mp-776741_computed.cif
electrode,mp,1,0.6748034,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn(CoO3)2_mp-1177992_computed.cif
electrode,mp,1,0.31484348,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5Mn5(NiO6)2_mp-774245_computed.cif
electrode,mp,1,0.3080028,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Mn2Co5O12_mp-774397_computed.cif
electrode,mp,1,0.98280185,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn3NiO8_mp-771112_computed.cif
electrode,mp,1,0.7723095,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Mn3NiO8_mp-764043_computed.cif
electrode,mp,1,0.9860504,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn3CoO8_mp-1177935_computed.cif
electrode,mp,1,0.9999976,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Sb(PO3)5_mp-684477_computed.cif
electrode,mp,1,0.9999994,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSb2P5O16_mp-684104_computed.cif
electrode,mp,1,0.9996774,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Sb(PO4)2_mp-774714_computed.cif
electrode,mp-avail-in-cod,1,0.99998355,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSb(PO3)4_mp-26157_computed.cif
electrode,mp-avail-in-cod,1,0.9999982,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSb(PO3)4_mp-26675_computed.cif
electrode,mp,1,0.9999987,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSb(PO3)4_mp-759185_computed.cif
electrode,mp,1,0.99999666,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSb(PO3)4_mp-26541_computed.cif
electrode,mp,1,0.9999999,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSb(PO3)4_mp-672958_computed.cif
electrode,mp,1,0.62226206,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Mn5CoO12_mp-771545_computed.cif
electrode,mp,1,0.9938093,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li9(CoO4)2_mp-776979_computed.cif
electrode,mp-avail-in-cod,1,0.99997187,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Sb2(PO4)3_mp-762044_computed.cif
electrode,mp,1,0.99998677,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSbP2O7_mp-26341_computed.cif
electrode,mp-avail-in-cod,1,0.9999813,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSbP2O7_mp-684090_computed.cif
electrode,mp,1,0.78440607,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li(TiS2)2_mp-1223278_computed.cif
electrode,mp,1,0.99940884,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5Sb2P5O18_mp-26585_computed.cif
electrode,mp,1,0.8125568,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li10Co4O9_mp-773128_computed.cif
electrode,mp,1,0.32516813,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li20Co21O40_mp-705640_computed.cif
electrode,mp,1,0.99975234,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiBiF5_mp-752483_computed.cif
electrode,mp,1,0.96928656,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5Co7O16_mp-771191_computed.cif
electrode,mp-avail-in-cod,1,0.99813545,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSbP2O7_mp-673059_computed.cif
electrode,mp,1,0.9998708,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSbP2O7_mp-780724_computed.cif
electrode,mp,1,0.9845303,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li(CoO2)2_mp-774082_computed.cif
electrode,mp,1,0.30470568,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li(CoO2)2_mp-764935_computed.cif
electrode,mp,1,0.9982894,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Fe3Co3(TeO8)2_mp-849468_computed.cif
electrode,mp,1,0.9948427,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Al3Cr3(SbO8)2_mp-770625_computed.cif
electrode,mp,1,0.9999205,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn(PO3)5_mp-705355_computed.cif
electrode,mp,1,0.99981266,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn(PO3)4_mp-540477_computed.cif
electrode,mp,1,0.9999362,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn(PO3)4_mp-31980_computed.cif
electrode,mp,1,0.99923515,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Fe2P4H3O16_mp-1177422_computed.cif
electrode,mp,1,0.99999666,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn(PO3)4_mp-31964_computed.cif
electrode,mp,1,0.9999958,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn(PO3)4_mp-540331_computed.cif
electrode,mp,1,0.99996424,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn(PO3)3_mp-540438_computed.cif
electrode,mp,1,0.9999727,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn(PO3)3_mp-1176762_computed.cif
electrode,mp,1,0.99831605,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn(PO4)2_mp-1101557_computed.cif
electrode,mp,1,0.99993825,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5Mn9(P2O7)8_mp-540023_computed.cif
electrode,mp,1,0.9998783,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn4P7O24_mp-1101573_computed.cif
electrode,mp,1,0.9999701,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn5(P2O7)4_mp-540517_computed.cif
electrode,mp,1,0.9998857,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Mn3(PO4)4_mp-1101551_computed.cif
electrode,mp,1,0.99992037,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn2(PO4)3_mp-697792_computed.cif
electrode,mp,1,0.9756655,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMnPO5_mp-1180529_computed.cif
electrode,mp,1,0.9964803,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Mn3(P2O7)2_mp-32027_computed.cif
electrode,mp,1,0.99932396,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn2P2O9_mp-1097049_computed.cif
electrode,mp,1,0.9998043,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn3P3O13_mp-1013917_computed.cif
electrode,mp,1,0.94555783,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn4(PO4)3_mp-585189_computed.cif
electrode,mp,1,0.99969053,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn4(PO4)3_mp-31931_computed.cif
electrode,mp,1,0.9921584,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5NiO4_mp-771876_computed.cif
electrode,mp-avail-in-cod,1,0.9998642,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2MnP2O7_mp-1177902_computed.cif
electrode,mp-avail-in-cod,1,0.9992834,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2MnP2O7_mp-31953_computed.cif
electrode,mp-avail-in-cod,1,0.9998301,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2MnP2O7_mp-540421_computed.cif
electrode,mp-avail-in-cod,1,0.99991953,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMnP2O7_mp-1101530_computed.cif
electrode,mp-avail-in-cod,1,0.9998765,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMnP2O7_mp-540415_computed.cif
electrode,mp,1,0.9940532,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMnP2O7_mp-31924_computed.cif
electrode,mp,1,0.9999491,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2MnP2O7_mp-1177905_computed.cif
electrode,mp,1,0.9997713,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMnP2O7_mp-1176663_computed.cif
electrode,mp-avail-in-cod,1,0.99952316,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2MnP2O7_mp-1101535_computed.cif
electrode,mp,1,0.99964106,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2MnP2O7_mp-770967_computed.cif
electrode,mp,1,0.34163576,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li7Ni9O16_mp-768059_computed.cif
electrode,mp,1,0.28759655,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiNi9O10_mp-775737_computed.cif
electrode,mp,1,0.56054854,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5FeOF5_mp-1177101_computed.cif
electrode,mp,1,0.9458774,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li(NiO2)3_mp-1222821_computed.cif
electrode,mp,1,0.65177435,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4(NiO2)5_mp-763578_computed.cif
electrode,mp,1,0.51815,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5(NiO2)6_mp-690572_computed.cif
electrode,mp,1,0.99386,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li(NiO2)2_mp-774941_computed.cif
electrode,mp,1,0.917838,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2(NiO2)5_mp-762387_computed.cif
electrode,mp,1,0.64313287,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiNiO2_mp-1176588_computed.cif
electrode,mp,1,0.5038879,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5(NiO2)4_mp-780518_computed.cif
electrode,mp,1,0.89419645,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3FeOF3_mp-775153_computed.cif
electrode,mp,1,0.98857445,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Fe3OF7_mp-764593_computed.cif
electrode,mp,1,0.9867013,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Fe5OF11_mp-779353_computed.cif
electrode,mp,1,0.9576511,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiFe5(OF2)4_mp-1176720_computed.cif
electrode,mp,1,0.98268515,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Fe4OF8_mp-849951_computed.cif
electrode,mp-avail-in-cod,1,0.99228173,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMnPO4_mp-690866_computed.cif
electrode,mp,1,0.9979462,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMnPO4_mp-31940_computed.cif
electrode,mp-avail-in-cod,1,0.9985045,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMnPO4_mp-18997_computed.cif
electrode,mp,1,0.9994822,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn2(PO4)2_mp-1176680_computed.cif
electrode,mp-avail-in-cod,1,0.998865,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMnPO4_mp-705069_computed.cif
electrode,mp,1,0.928718,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiFe7O7F_mp-1176712_computed.cif
electrode,mp,1,0.8611453,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4VFe3(PO4)4_mp-1222547_computed.cif
electrode,mp,1,0.020634156,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiTa2CuO6_mp-1222423_computed.cif
electrode,mp,1,0.46042407,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5Ti3O8_mp-756645_computed.cif
electrode,mp,1,0.7003674,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li6Ti9O20_mp-768114_computed.cif
electrode,mp,1,0.99786323,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li6V3Fe(PO4)6_mp-1176939_computed.cif
electrode,mp-avail-in-cod,1,0.5537679,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li7Ti11O24_mp-766543_computed.cif
electrode,mp-avail-in-cod,1,0.40665102,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li7Ti11O24_mp-766823_computed.cif
electrode,mp,1,0.19726624,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li8Ti15O32_mp-759713_computed.cif
electrode,mp,1,0.08232822,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Ti13O22_mp-772150_computed.cif
electrode,mp,1,0.13549227,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiTi8O13_mp-755797_computed.cif
electrode,mp,1,0.07345867,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiTi3O4_mp-867744_computed.cif
electrode,mp,1,0.81760734,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3CrFe3O8_mp-763933_computed.cif
electrode,mp,1,0.7245154,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Cr2Fe5O12_mp-850397_computed.cif
electrode,mp,1,0.4005394,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5Cr2Fe3O10_mp-765750_computed.cif
electrode,mp,1,0.9996588,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Cr3(FeO6)2_mp-775129_computed.cif
electrode,mp,1,0.90290296,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li9Cr12Fe7O48_mp-1176819_computed.cif
electrode,mp,1,0.6186735,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Cr10Fe5O24_mp-771093_computed.cif
electrode,mp,1,0.9997414,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3V(SO4)3_mp-772425_computed.cif
electrode,mp,1,0.99969614,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiV(SO4)2_mp-1176627_computed.cif
electrode,mp,1,0.99969864,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2V2(SO4)3_mp-770191_computed.cif
electrode,mp,1,0.28347805,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiTi2O4_mp-1193296_computed.cif
electrode,mp,1,0.6701796,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiTi2O4_mp-776170_computed.cif
electrode,mp,1,0.22738335,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiTiO2_mp-755000_computed.cif
electrode,mp,1,0.9896327,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li9Mn15O32_mp-769450_computed.cif
electrode,mp,1,0.9630976,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li6Mn15O32_mp-761797_computed.cif
electrode,mp,1,0.63302046,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Mn5O12_mp-691115_computed.cif
electrode,mp,1,0.6581453,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li9Mn21O40_mp-776365_computed.cif
electrode,mp,1,0.99905854,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2CrP2O7_mp-1101604_computed.cif
electrode,mp,1,0.9978598,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Cr3(P2O7)2_mp-540179_computed.cif
electrode,mp,1,0.99913687,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCr6P7O24_mp-504358_computed.cif
electrode,mp,1,0.9676905,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li5Mn12O24_mp-705961_computed.cif
electrode,mp,1,0.15934588,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Ti4O8_mp-558256_computed.cif
electrode,mp,1,0.27299827,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Ti4O8_mp-1222595_computed.cif
electrode,mp,1,0.1540216,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiTiO2_mp-772030_computed.cif
electrode,mp,1,0.1665311,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Ti3O6_mp-760539_computed.cif
electrode,mp,1,0.8917786,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn4O8_mp-1004762_computed.cif
electrode,mp,1,0.54948455,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiMn2O4_mp-1222501_computed.cif
electrode,mp,1,0.808697,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li13Mn2O9_mp-764770_computed.cif
electrode,mp,1,0.2929105,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2MnO3_mp-18988_computed.cif
electrode,mp-avail-in-cod,1,0.9152594,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCr(SiO3)2_mp-18727_computed.cif
electrode,mp,1,0.22664823,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Mn3O7_mp-1174312_computed.cif
electrode,mp,1,0.6143915,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li6Mn5O12_mp-764759_computed.cif
electrode,mp,1,0.5863741,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2NbV3O8_mp-776672_computed.cif
electrode,mp,1,0.41825384,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Ti2Mn3Cr3O16_mp-770152_computed.cif
electrode,mp,1,0.58816576,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Ti3Mn2Cr3O16_mp-778223_computed.cif
electrode,mp,1,0.99990785,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCr(PO3)3_mp-540456_computed.cif
electrode,mp,1,0.99949765,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCr(PO3)3_mp-780193_computed.cif
electrode,mp,1,0.42454076,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li9Mn7O16_mp-1100519_computed.cif
electrode,mp,1,0.9983367,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li3Cr4P9O32_mp-705371_computed.cif
electrode,mp,1,0.99968565,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCr(PO4)2_mp-697692_computed.cif
electrode,mp,1,0.9984969,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCrP2O7_mp-1101597_computed.cif
electrode,mp-avail-in-cod,1,0.9998246,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCrP2O7_mp-1101520_computed.cif
electrode,mp-avail-in-cod,1,0.9995534,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCrP2O7_mp-705001_computed.cif
